,Text,Topic,Rating,Likes,Food,Broad Filter,Media,Age,Gender,food,supermarkets,related,drinks,slang,diet,meals,Dmeals,words_no,Polarity,restaurants,brands,Media_0,Media_1,Media_2,BMI,topic_no
1076,Ik kan niet ik moet naar afspraakik kan niet naar ijs gaan sorry sory,1: Eten,4.0,0.0,['ijs'],"['afspraakik', 'ijs', 'gan', 'sorry', 'sory']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.16249999999999998,0.0,0.0,1.0,0.0,0.0,17.0,1
1077,Ik altijd woensdag royal pizza,2: Wat eet ik: Foods,3.0,0.0,['pizza'],"['woensdag', 'royal', 'pizza']",0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,2
1078,Ik kon niet naar ijs morgen wel,7: Dutch meals,4.0,0.0,['ijs'],"['ijs', 'morg', 'wel']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32499999999999996,0.0,0.0,1.0,0.0,0.0,17.0,7
1079,Naar ijs,3: Eet smakelijk,4.0,0.0,['ijs'],['ijs'],0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6499999999999999,0.0,0.0,1.0,0.0,0.0,17.0,3
1080,Ik ga avond eten jullie,1: Eten,,0.0,['eten'],"['ga', 'avond', 'eten', 'jullie']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,1
1081,Ik ga syampot met apelmoes en gehackt ballen eten,2: Wat eet ik: Foods,,0.0,['eten'],"['ga', 'syampot', 'apelmoes', 'gehackt', 'ball', 'eten']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,2
1082,Ik een broodje,Other,2.0,0.0,['broodj'],['broodj'],0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,12
1083,Mmmm milkshake,3: Eet smakelijk,3.0,0.0,['milkshak'],"['mmm', 'milkshak']",0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,3
1084,Ik ben een tomaat,Other,2.0,0.0,['tomat'],['tomat'],0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,12
1085,Theeee,2: Wat eet ik: Foods,2.0,0.0,['thee'],['thee'],0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,2
1086,Ik moet eten doeiiii,1: Eten,,0.0,['eten'],"['eten', 'doeii']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1
1087,Lepel,6: Eating plans / Tafel,,0.0,['lepel'],['lepel'],0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,6
1088,Ik ga rijst met bonen eten,2: Wat eet ik: Foods,1.0,0.0,"['rijst', 'eten']","['ga', 'rijst', 'bon', 'eten']",0.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,2
1089,Challas mensen ik moet eten,2: Wat eet ik: Foods,,0.0,['eten'],"['challas', 'mens', 'eten']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,2
1090,Ik als ik teveel eet??????????????,3: Eet smakelijk,,1.0,['eet'],"['tevel', 'eet']",1.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,3
1091,Donut,2: Wat eet ik: Foods,4.0,0.0,['donut'],['donut'],0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,2
1092,Het is een minnie donut,2: Wat eet ik: Foods,4.0,0.0,['donut'],"['minnie', 'donut']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,2
1093,K had aleen hoeveel chocola ik gister had gegeten,7: Dutch meals,5.0,0.0,['chocola'],"['alen', 'hoevel', 'chocola', 'gister', 'geget']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,7
1094,Maar ik moet straks eten ,1: Eten,,0.0,['eten'],"['strak', 'eten']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1
1095,Ik moet eten doei???????????,1: Eten,,0.0,['eten'],"['eten', 'doei']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1
1096,Maar straks moet ik eten,1: Eten,,0.0,['eten'],"['strak', 'eten']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1
1097,Ik moet eten schat doeii????????????????,1: Eten,,0.0,['eten'],"['eten', 'schat', 'doeii']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1
1098, Ik ben klaar met eten,1: Eten,,0.0,['eten'],"['klar', 'eten']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3666666666666667,0.0,0.0,1.0,0.0,0.0,14.0,1
1099,Omayma Wat ga jij eten ik ga kip eten En wat ga jij ok challas bff Tot straks Ik bel en ik bedoel ik heb je nog wel ok Love you,2: Wat eet ik: Foods,2.0,0.0,"['kip', 'eten', 'eten']","['omayma', 'ga', 'jij', 'eten', 'ga', 'kip', 'eten', 'ga', 'jij', 'ok', 'challas', 'bff', 'strak', 'bel', 'bedoel', 'wel', 'ok', 'lov', 'you']",0.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,2
1100,Hallo shania wat ben je aan het doen Hoe gaat het eigenlijk met jou Wat ga je eten Ik heb zoveel vragen wat ik niet vraag hahaha????,4: Honger,,0.0,['eten'],"['hallo', 'shania', 'gat', 'eigen', 'jou', 'ga', 'eten', 'zovel', 'vrag', 'vrag', 'hahaha']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,4
1101,Gister bij jou tafel,2: Wat eet ik: Foods,,0.0,['tafel'],"['gister', 'jou', 'tafel']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,2
1102,Ik ga nu eten en appe,1: Eten,,0.0,['eten'],"['ga', 'eten', 'app']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,1
1103,Muesli,7: Dutch meals,2.0,0.0,['muesli'],['muesli'],0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,7
1104,Nou ik ga even eten Tot zo reageren h,1: Eten,,0.0,['eten'],"['nou', 'ga', 'even', 'eten', 'reager']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,1
1105,Misschien misschien koop ik wel een Bentley Mythical Bel misschien koop ik wel een Honda en check op mijn bankkaart een rij ik naar de fashionweek Vroom Vroom Vroom Vroom Vroom Vroom Vroom Vroom Mythical wel een Bentley Mythical belhanda het Jacob een bankkaart rij naar de fashionweek Vroom Vroom Vroom Vroom Vroom Vroom Vroom,Other,,0.0,['jacob'],"['misschien', 'misschien', 'kop', 'wel', 'bentley', 'mythical', 'bel', 'misschien', 'kop', 'wel', 'honda', 'check', 'bankkaart', 'rij', 'fashionwek', 'vrom', 'vrom', 'vrom', 'vrom', 'vrom', 'vrom', 'vrom', 'vrom', 'mythical', 'wel', 'bentley', 'mythical', 'belhanda', 'jacob', 'bankkaart', 'rij', 'fashionwek', 'vrom', 'vrom', 'vrom', 'vrom', 'vrom', 'vrom', 'vrom']",0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6499999999999999,0.0,1.0,1.0,0.0,0.0,17.0,12
1106,Zat te eten,1: Eten,,0.0,['eten'],"['zat', 'eten']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4,0.0,0.0,1.0,0.0,0.0,16.0,1
1107,Ik ook eten,1: Eten,,0.0,['eten'],['eten'],0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,1
1108,Hoie ik ga eten,1: Eten,,0.0,['eten'],"['hoi', 'ga', 'eten']",0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,1
1109,Dit gaat manu nooit eten????????,5: Drink / Mjamm,,0.0,['eten'],"['gat', 'manu', 'nooit', 'eten']",2.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,5
1110,Hoi ben aan aan het eten,1: Eten,,0.0,['eten'],"['hoi', 'eten']",0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,1
1111,Eet dan kaas,3: Eet smakelijk,4.0,0.0,"['kas', 'eet']","['eet', 'kas']",0.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,3
1112,Maar ik vraag me af hoe we die kip dan gaan bakken,Other,2.0,0.0,"['kip', 'bak']","['vrag', 'af', 'we', 'kip', 'gan', 'bak']",0.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,12
1113,Welke taart??,3: Eet smakelijk,4.0,0.0,['taart'],"['welk', 'taart']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,3
1114,Dan eet je kaas,3: Eet smakelijk,4.0,0.0,"['kas', 'eet']","['eet', 'kas']",0.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,3
1115,Maar je moet wel zelf bord en lepel meenemen ,6: Eating plans / Tafel,,0.0,['lepel'],"['wel', 'bord', 'lepel', 'meenem']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,6
1116,Over water drinken over groente en fruit eten als tussendoortje Over hoeveel honger Ik had en ja dat was het,4: Honger,1.0,0.0,"['fruit', 'drink', 'eten', 'honger', 'groent', 'tussendoortj']","['water', 'drink', 'groent', 'fruit', 'eten', 'tussendoortj', 'hoevel', 'honger']",0.0,10.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,4
1117,Jawee ik gin net typen??,1: Eten,,0.0,['gin'],"['jawee', 'gin', 'net', 'typ']",0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.55,0.0,0.0,1.0,0.0,0.0,16.0,1
1118,Waaneer je eten ziet,2: Wat eet ik: Foods,,0.0,['eten'],"['waaner', 'eten', 'ziet']",1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,2
1119,Rennen voir de eten,3: Eet smakelijk,,0.0,['eten'],"['renn', 'voir', 'eten']",1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,3
1120,Broodje zalm is lekker,2: Wat eet ik: Foods,2.0,0.0,"['zalm', 'broodj']","['broodj', 'zalm', 'lekker']",0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.6,0.0,0.0,1.0,0.0,0.0,24.0,2
1121,Stel de vraag is dus wat eet je nu,3: Eet smakelijk,,0.0,['eet'],"['stel', 'vrag', 'eet']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,3
1122,Ik zo eten,1: Eten,,0.0,['eten'],['eten'],0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,1
1123,Soep,2: Wat eet ik: Foods,2.0,0.0,['soep'],['soep'],2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,2
1124,Ik ben de drinken,4: Honger,,0.0,['drink'],['drink'],0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,4
1125,Taart,2: Wat eet ik: Foods,4.0,1.0,['taart'],['taart'],0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2
1126,Ik zo eerst eten,1: Eten,,0.0,['eten'],"['eerst', 'eten']",0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,1
1127,Hallo room,Other,4.0,0.0,['rom'],"['hallo', 'rom']",0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,12
1128,Jijj als je eet,3: Eet smakelijk,,0.0,['eet'],"['jijj', 'eet']",0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,3
1129,Hkip kip kip kip kip kip kip kip kerststukjes,2: Wat eet ik: Foods,2.0,0.0,"['kip', 'kip', 'kip', 'kip', 'kip', 'kip', 'kip']","['hkip', 'kip', 'kip', 'kip', 'kip', 'kip', 'kip', 'kip', 'kerststukjes']",0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,2
1130,Whaha room maakt dr homework en ik vv op deze tell??,Other,4.0,0.0,['rom'],"['whaha', 'rom', 'maakt', 'dr', 'homework', 'vv', 'tell']",0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,12
1131,K heb zo n jongen in mn klas en hij praat altijd over appels??????,6: Eating plans / Tafel,2.0,0.0,['appel'],"['jong', 'mn', 'klas', 'prat', 'appel']",0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,6
1132,Ik krijg al honger als ik het zie,5: Drink / Mjamm,,1.0,['honger'],"['krijg', 'honger', 'zie']",2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,5
1133,Wie mij als eerst aanraakt krijgt een gebakke ei,1: Eten,4.0,0.0,['gebak'],"['eerst', 'aanraakt', 'krijgt', 'gebak', 'ei']",0.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,1
1134,Dit is mijn banaan,Other,2.0,0.0,['banan'],['banan'],1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,12
1135,Ik heb een banaan mee ik ga hem nu pakken,2: Wat eet ik: Foods,2.0,0.0,['banan'],"['banan', 'mee', 'ga', 'pak']",0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2
1136,"Ik heb rijst met beetje gember en, nha ja.. Geen idee??",Other,1.0,0.0,"['gember', 'rijst']","['rijst', 'beetj', 'gember', 'nha', 'idee']",0.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,12
1137,"Ik ben ff weg,ik ga eten +lasagne+!",1: Eten,,0.0,"['eten', 'lasagn']","['ff', 'weg', 'ga', 'eten', 'lasagn']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1
1138,"Tess, dat plaatje is mijn. Eten??",1: Eten,,0.0,['eten'],"['tes', 'plaatj', 'eten']",0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1
1139,Lekker nu nog eten,2: Wat eet ik: Foods,,3.0,['eten'],"['lekker', 'eten']",2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,1.0,15.0,2
1140,Ik denk dat het gezond is,2: Wat eet ik: Foods,,0.0,['gezond'],"['denk', 'gezond']",0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,15.0,2
1141,Ik will ook eten,1: Eten,,0.0,['eten'],"['will', 'eten']",0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,1
1142,Het is gezond denk ik,2: Wat eet ik: Foods,,0.0,['gezond'],"['gezond', 'denk']",0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,18.0,2
1143,Mislukte muffins,Other,4.0,2.0,['muffin'],"['mislukt', 'muffin']",2.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,12
1144,Pork,Other,2.0,0.0,['pork'],['pork'],0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,12
1145,Yummy,3: Eet smakelijk,,0.0,['yummy'],['yummy'],0.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,3
1146,Zak patat,2: Wat eet ik: Foods,4.0,0.0,['patat'],"['zak', 'patat']",0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,2
1147,Ik ben bij de winkel snoep hallen,1: Eten,4.0,0.0,['snoep'],"['winkel', 'snoep', 'hall']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1
1148,Ik heb milka coco,7: Dutch meals,5.0,1.0,['milka'],"['milka', 'coco']",0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,7
1149,Ik aardappel met sla en een slavink,2: Wat eet ik: Foods,3.0,0.0,"['aardappel', 'slavink']","['aardappel', 'sla', 'slavink']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,2
1150,Ik eet en wat doe jij,3: Eet smakelijk,,0.0,['eet'],"['eet', 'doe', 'jij']",2.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,3
1151,Mmmmm pizza,3: Eet smakelijk,3.0,0.0,['pizza'],"['mmm', 'pizza']",0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,3
1152,Zaad????,Other,1.0,0.0,['zad'],['zad'],0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12
1153,Ik ben lekker eten macoroni,3: Eet smakelijk,,0.0,['eten'],"['lekker', 'eten', 'macoroni']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,0.0,3
1154,Ja ik ook aan het eten ,1: Eten,,0.0,['eten'],['eten'],2.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1155,Komende restaurant Noordwijkerhout stel je over iemand die,4: Honger,,0.0,['restaurant'],"['komend', 'restaurant', 'noordwijkerhout', 'stel']",0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
1156,Eetsmakelijk ik ben net klaar met eten??,Other,,0.0,"['eten', 'eetsmak']","['eetsmak', 'net', 'klar', 'eten']",0.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,12
1157,Ik eet tomaaten,3: Eet smakelijk,2.0,0.0,"['tomat', 'eet']","['eet', 'tomat']",0.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
1158,Ik ben thee aan het drinken,4: Honger,2.0,1.0,"['drink', 'thee']","['thee', 'drink']",2.0,11.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
1159,Dit is mijn banaan ooh wacht ik heb geen banaan maar een doos,Other,2.0,0.0,"['banan', 'banan']","['banan', 'ooh', 'wacht', 'banan', 'dos']",1.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12
1160,Wat banaan,Other,2.0,0.0,['banan'],['banan'],0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12
1161,Doe mij die handjes omhoog vijf zes zeven acht poffertjes en crackertjes poffertjes en crackertjes yo yo WhatsApp bye bye zwaai zwaai niet naar de wc toe toernooi da da,6: Eating plans / Tafel,4.0,0.0,"['poffertjes', 'poffertjes']","['doe', 'handjes', 'omhog', 'vijf', 'zes', 'zev', 'acht', 'poffertjes', 'crackertjes', 'poffertjes', 'crackertjes', 'yo', 'yo', 'whatsapp', 'bye', 'bye', 'zwaai', 'zwaai', 'wc', 'toe', 'toernooi', 'da', 'da']",0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.32499999999999996,0.0,0.0,1.0,0.0,0.0,18.0,6
1162,Dit wil jij eeten max ,3: Eet smakelijk,,0.0,['eet'],"['jij', 'eet', 'max']",2.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,3
1163,Ik krijg honger als ik dit zie??????,5: Drink / Mjamm,,0.0,['honger'],"['krijg', 'honger', 'zie']",2.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,5
1164,Aaaaahh jammer amira neemt snoep mee,7: Dutch meals,4.0,0.0,['snoep'],"['aaahh', 'jammer', 'amira', 'neemt', 'snoep', 'mee']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5,0.0,0.0,1.0,0.0,0.0,18.0,7
1165,Sophie vis dat kan je over schrijven,7: Dutch meals,1.0,0.0,['vis'],"['sophie', 'vis', 'schrijv']",0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,7
1166,Ik ga ook ....maar ik heb nog wel een vijaardag van mijn moeder moet ik eerst mijn gezicht laaten zien en taart eten ,1: Eten,4.0,0.0,"['taart', 'eten']","['ga', 'wel', 'vijaardag', 'moeder', 'eerst', 'gezicht', 'lat', 'zien', 'taart', 'eten']",2.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,1
1167,Kan niet ga zo eten eten kippen soep en kan meschien morgen ik ga morgen niet afspreken dus ik kan morgen wel met jou. Ben nu even monopoly aan het spelen met mandy?????????,2: Wat eet ik: Foods,2.0,0.0,"['soep', 'eten', 'eten']","['ga', 'eten', 'eten', 'kipp', 'soep', 'meschien', 'morg', 'ga', 'morg', 'afsprek', 'morg', 'wel', 'jou', 'even', 'monopoly', 'spel', 'mandy']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2
1168,Ben jij aan het eten?:),1: Eten,,0.0,['eten'],"['jij', 'eten']",0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,15.0,1
1169,Ik vind het prima hahhahahah ik ga zo brood met thee nemen als ochtend eten en als avond eten hadden wij gisteren kippensoep en nu heb ik voor in de middag lekkerenwarme kippensoep??????????????????????????????????????????????????????????????????????????????????????,2: Wat eet ik: Foods,2.0,0.0,"['thee', 'eten', 'eten', 'brod']","['vind', 'prima', 'hahhahahah', 'ga', 'brod', 'thee', 'nem', 'ochtend', 'eten', 'avond', 'eten', 'had', 'wij', 'gister', 'kippensoep', 'middag', 'lekkerenwarm', 'kippensoep']",0.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.7,0.0,0.0,1.0,0.0,0.0,15.0,2
